Id	MSSubClass	MSZoning	LotFrontage	LotArea	Street	Alley	LotShape	LandContour	Utilities	LotConfig	LandSlope	Neighborhood	Condition1	Condition2	BldgType	HouseStyle	OverallQual	OverallCond	YearBuilt	YearRemodAdd	RoofStyle	RoofMatl	Exterior1st	Exterior2nd	MasVnrType	MasVnrArea	ExterQual	ExterCond	Foundation	BsmtQual	BsmtCond	BsmtExposure	BsmtFinType1	BsmtFinSF1	BsmtFinType2	BsmtFinSF2	BsmtUnfSF	TotalBsmtSF	Heating	HeatingQC	CentralAir	Electrical	1stFlrSF	2ndFlrSF	LowQualFinSF	GrLivArea	BsmtFullBath	BsmtHalfBath	FullBath	HalfBath	BedroomAbvGr	KitchenAbvGr	KitchenQual	TotRmsAbvGrd	Functional	Fireplaces	FireplaceQu	GarageType	GarageYrBlt	GarageFinish	GarageCars	GarageArea	GarageQual	GarageCond	PavedDrive	WoodDeckSF	OpenPorchSF	EnclosedPorch	3SsnPorch	ScreenPorch	PoolArea	PoolQC	Fence	MiscFeature	MiscVal	MoSold	YrSold	SaleType	SaleCondition	SalePrice	logMS	loglot	logBsmt	logfin	loghalf	logtot	loggar	logdeck	logporch	logpool	logMisc	transMS	translot	transBsmt	transfin	lowqualSF	transhalf	transtot	transdeck	transporch	transpool	transMisc	transgar	gragecars	BrkTil	CBlock	PConc	Slab	Stone	Wood	_INTO_
34	20	RL	70	10552	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	5	1959	1959	Hip	CompShg	BrkFace	BrkFace	None	0	TA	TA	CBlock	TA	TA	No	Rec	1018	Unf	0	380	1398	GasA	Gd	Y	SBrkr	1700	0	0	1700	0	1	1	1	4	1	Gd	6	Typ	1	Gd	Attchd	1959	RFn	2	447	TA	TA	Y	0	38	0	0	0	0	NA	NA	NA	0	4	2010	WD	Normal	165500	2.995732274	9.264070694	6.925595197		0	1.791759469	0.693147181		3.63758616			4.472135955	9.264165459	31.90611227			1	2.449489743	0	6.164414003	0	0	1.414213562		0.080701799	0.580245013	0.160839596	0.026307649	0.005558879	0.146347064	CBlock
35	120	RL	60	7313	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	TwnhsE	1Story	9	5	2005	2005	Hip	CompShg	MetalSd	MetalSd	BrkFace	246	Ex	TA	PConc	Ex	TA	No	GLQ	1153	Unf	0	408	1561	GasA	Ex	Y	SBrkr	1561	0	0	1561	1	0	2	0	2	1	Ex	6	Typ	1	Gd	Attchd	2005	Fin	2	556	TA	TA	Y	203	47	0	0	0	0	NA	NA	NA	0	8	2007	WD	Normal	277500	4.787491743	8.897408865	7.05012252			1.791759469	0.693147181	5.313205979	3.850147602			10.95445115	8.897545599	33.95585369			0	2.449489743	14.24780685	6.8556546	0	0	1.414213562		0.037407378	0.161749064	0.33036169	0.016032331	0.016668575	0.437780963	Wood
36	60	RL	10	13418	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	8	5	2004	2005	Gable	CompShg	VinylSd	VinylSd	Stone	132	Gd	TA	PConc	Ex	TA	Av	Unf	0	Unf	0	1117	1117	GasA	Ex	Y	SBrkr	1132	1320	0	2452	0	0	3	1	4	1	Gd	9	Typ	1	Gd	BuiltIn	2004	Fin	3	691	TA	TA	Y	113	32	0	0	0	0	NA	NA	NA	0	9	2006	WD	Normal	309000	4.094344562	9.504352368				2.197224577	1.098612289	4.727387819	3.465735903			7.745966692	9.504426892	0			0	3	10.63014581	5.65685425	0	0	1.732050808		0.073714748	0.048272518	0.35290145	0.174975002	0.251722337	0.098413945	PConc
37	20	RL	11	10859	Pave	NA	Reg	Lvl	AllPub	Corner	Gtl	CollgCr	Norm	Norm	1Fam	1Story	5	5	1994	1995	Gable	CompShg	VinylSd	VinylSd	None	0	TA	TA	PConc	Gd	TA	No	Unf	0	Unf	0	1097	1097	GasA	Ex	Y	SBrkr	1097	0	0	1097	0	0	1	1	3	1	TA	6	Typ	0	NA	Attchd	1995	Unf	2	672	TA	TA	Y	392	64	0	0	0	0	NA	NA	NA	0	6	2009	WD	Normal	145000	2.995732274	9.292749508				1.791759469	0.693147181	5.97126184	4.158883083			4.472135955	9.292841594	0			0	2.449489743	19.79898987	8	0	0	1.414213562		0.14743266	0.191003966	0.431470747	0.092999247	0.070027058	0.067066322	PConc
38	20	RL	74	8532	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	6	1954	1990	Hip	CompShg	Wd Sdng	Wd Sdng	BrkFace	650	TA	TA	CBlock	TA	TA	No	Rec	1213	Unf	0	84	1297	GasA	Gd	Y	SBrkr	1297	0	0	1297	0	1	1	0	3	1	TA	5	Typ	1	TA	Attchd	1954	Fin	2	498	TA	TA	Y	0	0	0	0	0	0	NA	NA	NA	0	10	2009	WD	Normal	153000	2.995732274	9.05157908	7.100851909		0	1.609437912	0.693147181					4.472135955	9.051696279	34.82814954			1	2.236067978	0	0	0	0	1.414213562		0.049938593	0.601382745	0.123684207	0.017968143	0.0012923	0.205734011	CBlock
39	20	RL	68	7922	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	7	1953	2007	Gable	CompShg	VinylSd	VinylSd	None	0	TA	Gd	CBlock	TA	TA	No	GLQ	731	Unf	0	326	1057	GasA	TA	Y	SBrkr	1057	0	0	1057	1	0	1	0	3	1	Gd	5	Typ	0	NA	Detchd	1953	Unf	1	246	TA	TA	Y	0	52	0	0	0	0	NA	NA	NA	0	1	2010	WD	Abnorml	109000	2.995732274	8.977398978	6.59441346			1.609437912	0		3.951243719			4.472135955	8.977525201	27.03701167			0	2.236067978	0	7.211102551	0	0	1		0.226869875	0.458113506	0.095984581	0.079118021	0.013109105	0.126804913	CBlock
40	90	RL	65	6040	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Edwards	Norm	Norm	Duplex	1Story	4	5	1955	1955	Gable	CompShg	AsbShng	Plywood	None	0	TA	TA	PConc	NA	NA	NA	NA	0	NA	0	0	0	GasA	TA	N	FuseP	1152	0	0	1152	0	0	2	0	2	2	Fa	6	Typ	0	NA	NA		NA	0	0	NA	NA	N	0	0	0	0	0	0	NA	NA	NA	0	6	2008	WD	AdjLand	82000	4.49980967	8.706159291				1.791759469						9.486832981	8.70632484	0			0	2.449489743	0	0	0	0	0		0.457824848	0.170695031	0.013083267	0.24659815	0.09590816	0.015890543	BrkTil
41	20	RL	84	8658	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	6	5	1965	1965	Gable	CompShg	Wd Sdng	Wd Sdng	BrkFace	101	TA	TA	CBlock	TA	TA	No	Rec	643	Unf	0	445	1088	GasA	Ex	Y	SBrkr	1324	0	0	1324	0	0	2	0	3	1	TA	6	Typ	1	TA	Attchd	1965	RFn	2	440	TA	TA	Y	0	138	0	0	0	0	NA	GdWo	NA	0	12	2006	WD	Abnorml	160000	2.995732274	9.066239028	6.466144724			1.791759469	0.693147181		4.927253685			4.472135955	9.066354521	25.35744467			0	2.449489743	0	11.74734012	0	0	1.414213562		0.134227106	0.257633288	0.406807695	0.057772011	0.041422016	0.102137885	PConc
42	20	RL	11	16905	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Timber	Norm	Norm	1Fam	1Story	5	6	1959	1959	Gable	CompShg	VinylSd	VinylSd	None	0	TA	Gd	CBlock	TA	TA	Gd	BLQ	967	Unf	0	383	1350	GasA	Gd	Y	SBrkr	1328	0	0	1328	0	1	1	1	2	1	TA	5	Typ	2	Gd	Attchd	1959	RFn	1	308	TA	TA	P	0	104	0	0	0	0	NA	NA	NA	0	7	2007	WD	Normal	170000	2.995732274	9.735364715	6.874198496		0	1.609437912	0		4.644390899			4.472135955	9.735423868	31.09662361			1	2.236067978	0	10.19803903	0	0	1		0.120122942	0.775488443	0.05497025	0.01608788	0.003984466	0.029346019	CBlock
43	85	RL	NA	9180	Pave	NA	IR1	Lvl	AllPub	CulDSac	Gtl	SawyerW	Norm	Norm	1Fam	SFoyer	5	7	1983	1983	Gable	CompShg	HdBoard	HdBoard	None	0	TA	TA	CBlock	Gd	TA	Av	ALQ	747	LwQ	93	0	840	GasA	Gd	Y	SBrkr	884	0	0	884	1	0	1	0	2	1	Gd	5	Typ	0	NA	Attchd	1983	RFn	2	504	TA	Gd	Y	240	0	0	0	0	0	NA	MnPrv	NA	0	12	2007	WD	Normal	144000	4.442651257	9.124782484	6.616065185			1.609437912	0.693147181	5.480638923				9.219544457	9.12489141	27.33130074			0	2.236067978	15.49193339	0	0	0	1.414213562		0.065506217	0.234942819	0.313810413	0.050761994	0.011183813	0.323794744	Wood
44	20	RL	NA	9200	Pave	NA	IR1	Lvl	AllPub	CulDSac	Gtl	CollgCr	Norm	Norm	1Fam	1Story	5	6	1975	1980	Hip	CompShg	VinylSd	VinylSd	None	0	TA	TA	CBlock	Gd	TA	Av	LwQ	280	BLQ	491	167	938	GasA	TA	Y	SBrkr	938	0	0	938	1	0	1	0	3	1	TA	5	Typ	0	NA	Detchd	1977	Unf	1	308	TA	TA	Y	145	0	0	0	0	0	NA	MnPrv	NA	0	7	2008	WD	Normal	130250	2.995732274	9.126958763	5.634789603			1.609437912	0	4.976733742				4.472135955	9.127067453	16.73320053			0	2.236067978	12.04159458	0	0	0	1		0.282259926	0.371010862	0.080946341	0.161808368	0.01949729	0.084477213	CBlock
45	20	RL	70	7945	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	5	6	1959	1959	Gable	CompShg	BrkFace	Wd Sdng	None	0	TA	TA	CBlock	TA	TA	No	ALQ	179	BLQ	506	465	1150	GasA	Ex	Y	FuseA	1150	0	0	1150	1	0	1	0	3	1	TA	6	Typ	0	NA	Attchd	1959	RFn	1	300	TA	TA	Y	0	0	0	0	0	0	NA	NA	NA	0	5	2006	WD	Normal	141000	2.995732274	8.980298079	5.187385806			1.791759469	0					4.472135955	8.980423936	13.37908816			0	2.449489743	0	0	0	0	1		0.341088046	0.252025245	0.05085885	0.252540096	0.041945716	0.061542048	BrkTil
46	120	RL	61	7658	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	TwnhsE	1Story	9	5	2005	2005	Hip	CompShg	MetalSd	MetalSd	BrkFace	412	Ex	TA	PConc	Ex	TA	No	GLQ	456	Unf	0	1296	1752	GasA	Ex	Y	SBrkr	1752	0	0	1752	1	0	2	0	2	1	Ex	6	Typ	1	Gd	Attchd	2005	RFn	2	576	TA	TA	Y	196	82	0	0	0	0	NA	NA	NA	0	2	2010	WD	Normal	319900	4.787491743	8.943506132	6.12249281			1.791759469	0.693147181	5.278114659	4.406719247			10.95445115	8.943636706	21.3541565			0	2.449489743	14	9.055385138	0	0	1.414213562		0.096934235	0.159848265	0.470998954	0.067721331	0.096519396	0.10797782	PConc
47	50	RL	48	12822	Pave	NA	IR1	Lvl	AllPub	CulDSac	Gtl	Mitchel	Norm	Norm	1Fam	1.5Fin	7	5	2003	2003	Gable	CompShg	VinylSd	VinylSd	None	0	Gd	TA	PConc	Ex	TA	No	GLQ	1351	Unf	0	83	1434	GasA	Ex	Y	SBrkr	1518	631	0	2149	1	0	1	1	1	1	Gd	6	Typ	1	Ex	Attchd	2003	RFn	2	670	TA	TA	Y	168	43	0	0	198	0	NA	NA	NA	0	8	2009	WD	Abnorml	239686	3.912023005	9.458917725	7.208600338			1.791759469	0.693147181	5.123963979	3.761200116			7.071067812	9.458995713	36.7559519			0	2.449489743	12.9614814	6.557438524	0	0	1.414213562		0.030909807	0.191894306	0.199105141	0.009972359	0.004416089	0.563702298	Wood
48	20	FV	84	11096	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	1Fam	1Story	8	5	2006	2006	Gable	CompShg	VinylSd	VinylSd	None	0	Gd	TA	PConc	Gd	TA	Av	GLQ	24	Unf	0	1632	1656	GasA	Ex	Y	SBrkr	1656	0	0	1656	0	0	2	0	3	1	Gd	7	Typ	0	NA	Attchd	2006	RFn	3	826	TA	TA	Y	0	146	0	0	0	0	NA	NA	NA	0	7	2007	WD	Normal	249700	2.995732274	9.314339962	3.17805383			1.945910149	1.098612289		4.983606622			4.472135955	9.314430081	4.898979486			0	2.645751311	0	12.08304597	0	0	1.732050808		0.076899142	0.071105194	0.598117637	0.110571691	0.112787672	0.030518663	PConc
49	190	RM	33	4456	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	OldTown	Norm	Norm	2fmCon	2Story	4	5	1920	2008	Gable	CompShg	MetalSd	MetalSd	None	0	TA	TA	BrkTil	TA	TA	No	Unf	0	Unf	0	736	736	GasA	Gd	Y	SBrkr	736	716	0	1452	0	0	2	0	2	3	TA	8	Typ	0	NA	NA		NA	0	0	NA	NA	N	0	0	102	0	0	0	NA	NA	NA	0	6	2009	New	Partial	113000	5.247024072	8.402006782				2.079441542						13.78404875	8.402231173	0			0	2.828427125	0	0	0	0	0		0.254302272	0.052143227	0.008414999	0.161322863	0.512786878	0.011029761	Stone
50	20	RL	66	7742	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	Sawyer	Norm	Norm	1Fam	1Story	5	7	1966	1966	Gable	CompShg	HdBoard	HdBoard	None	0	TA	TA	CBlock	TA	TA	No	BLQ	763	Unf	0	192	955	GasA	Ex	Y	SBrkr	955	0	0	955	1	0	1	0	3	1	TA	6	Typ	0	NA	Attchd	1966	Unf	1	386	TA	TA	Y	0	0	0	0	0	0	NA	MnPrv	NA	0	1	2007	WD	Normal	127000	2.995732274	8.954415331	6.637258031			1.791759469	0					4.472135955	8.954544488	27.62245463			0	2.449489743	0	0	0	0	1		0.225946486	0.370407659	0.063897247	0.094671139	0.016912095	0.228165374	CBlock
51	60	RL	NA	13869	Pave	NA	IR2	Lvl	AllPub	Corner	Gtl	Gilbert	Norm	Norm	1Fam	2Story	6	6	1997	1997	Gable	CompShg	VinylSd	VinylSd	None	0	TA	TA	PConc	Gd	TA	Av	GLQ	182	Unf	0	612	794	GasA	Gd	Y	SBrkr	794	676	0	1470	0	1	2	0	3	1	TA	6	Typ	0	NA	Attchd	1997	Fin	2	388	TA	TA	Y	0	75	0	0	0	0	NA	NA	NA	0	7	2007	WD	Normal	177000	4.094344562	9.537411413	5.204006687		0	1.791759469	0.693147181		4.317488114			7.745966692	9.537483513	13.49073756			1	2.449489743	0	8.660254038	0	0	1.414213562		0.186437957	0.414717327	0.197547307	0.130496166	0.049455509	0.021345734	CBlock
52	50	RM	52	6240	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	BrkSide	Norm	Norm	1Fam	1.5Fin	6	6	1934	1950	Gable	CompShg	Wd Sdng	Wd Sdng	None	0	TA	TA	PConc	TA	TA	No	Unf	0	Unf	0	816	816	GasA	TA	Y	SBrkr	816	0	360	1176	0	0	1	0	3	1	TA	6	Typ	1	Gd	Detchd	1985	Unf	2	528	TA	TA	Y	112	0	0	0	0	0	NA	MnPrv	Shed	400	9	2006	WD	Normal	114500	3.912023005	8.738735461		5.886104032		1.791759469	0.693147181	4.718498871			5.991464547	7.071067812	8.738895705	0			0	2.449489743	10.58300524	0	0	20	1.414213562		0.669785575	0.096965253	0.104735847	0.084574169	0.005856989	0.038082167	BrkTil
53	90	RM	11	8472	Grvl	NA	IR2	Bnk	AllPub	Corner	Mod	IDOTRR	RRNn	Norm	Duplex	1Story	5	5	1963	1963	Gable	CompShg	Wd Sdng	Wd Sdng	None	0	Fa	TA	CBlock	Gd	TA	Gd	LwQ	104	GLQ	712	0	816	GasA	TA	N	SBrkr	816	0	0	816	1	0	1	0	2	1	TA	5	Typ	0	NA	CarPort	1963	Unf	2	516	TA	TA	Y	106	0	0	0	0	0	NA	NA	NA	0	5	2010	WD	Normal	110000	4.49980967	9.044521887	4.644390899			1.609437912	0.693147181	4.663439094				9.486832981	9.044639916	10.19803903			0	2.236067978	10.29563014	0	0	0	1.414213562		0.150438873	0.189322934	0.253653222	0.278883434	0.041892565	0.085808973	Slab
54	20	RL	68	50271	Pave	NA	IR1	Low	AllPub	Inside	Gtl	Veenker	Norm	Norm	1Fam	1Story	9	5	1981	1987	Gable	WdShngl	WdShing	Wd Shng	None	0	Gd	TA	CBlock	Ex	TA	Gd	GLQ	1810	Unf	0	32	1842	GasA	Gd	Y	SBrkr	1842	0	0	1842	2	0	0	1	0	1	Gd	5	Typ	1	Gd	Attchd	1981	Fin	3	894	TA	TA	Y	857	72	0	0	0	0	NA	NA	NA	0	11	2006	WD	Normal	385000	2.995732274	10.82518365	7.501082124			1.609437912	1.098612289	6.753437919	4.276666119			4.472135955	10.82520354	42.54409477			0	2.236067978	29.27456234	8.485281374	0	0	1.732050808		0.001296073	0.084626686	0.286746387	0.000195634	9.04035E-05	0.627044817	Wood
55	80	RL	60	7134	Pave	NA	Reg	Bnk	AllPub	Inside	Mod	NAmes	Norm	Norm	1Fam	SLvl	5	5	1955	1955	Gable	CompShg	MetalSd	MetalSd	None	0	TA	TA	CBlock	TA	TA	No	ALQ	384	Unf	0	0	384	GasA	TA	Y	SBrkr	1360	0	0	1360	0	0	1	0	3	1	TA	6	Min1	1	TA	Detchd	1962	Unf	2	572	TA	TA	Y	0	50	0	0	0	0	NA	MnPrv	NA	0	2	2007	WD	Normal	130000	4.382026635	8.872627366	5.950642553			1.791759469	0.693147181		3.912023005			8.94427191	8.87276753	19.59591794			0	2.449489743	0	7.071067812	0	0	1.414213562		0.155017385	0.194007975	0.289938984	0.172593375	0.070460973	0.117981308	PConc
56	20	RL	10	10175	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	NAmes	Norm	Norm	1Fam	1Story	6	5	1964	1964	Gable	CompShg	HdBoard	Plywood	BrkFace	272	TA	TA	CBlock	TA	TA	No	BLQ	490	Unf	0	935	1425	GasA	Gd	Y	SBrkr	1425	0	0	1425	0	0	2	0	3	1	TA	7	Typ	1	Gd	Attchd	1964	RFn	2	576	TA	TA	Y	0	0	0	407	0	0	NA	NA	NA	0	7	2008	WD	Normal	180500	2.995732274	9.22768901	6.194405391			1.945910149	0.693147181					4.472135955	9.227787286	22.13594362			0	2.645751311	0	0	0	0	1.414213562		0.162923828	0.206760154	0.165011216	0.170748906	0.040980667	0.25357523	Wood
57	160	FV	24	2645	Pave	Pa	Reg	Lvl	AllPub	Inside	Gtl	Somerst	Norm	Norm	Twnhs	2Story	8	5	1999	2000	Gable	CompShg	MetalSd	MetalSd	BrkFace	456	Gd	TA	PConc	Gd	TA	No	GLQ	649	Unf	0	321	970	GasA	Ex	Y	SBrkr	983	756	0	1739	1	0	2	1	3	1	Gd	7	Typ	0	NA	Attchd	1999	Fin	2	480	TA	TA	Y	115	0	0	0	0	0	NA	NA	NA	0	8	2009	WD	Abnorml	172500	5.075173815	7.880426344	6.475432717			1.945910149	0.693147181	4.744932128				12.64911064	7.880804345	25.47547841			0	2.645751311	10.7238053	0	0	0	1.414213562		0.082421612	0.117526795	0.287169025	0.089164125	0.116831585	0.306886857	Wood
58	60	RL	89	11645	Pave	NA	IR1	Lvl	AllPub	Corner	Gtl	CollgCr	Norm	Norm	1Fam	2Story	7	5	2004	2004	Gable	CompShg	VinylSd	VinylSd	None	0	Gd	TA	PConc	Gd	TA	No	Unf	0	Unf	0	860	860	GasA	Ex	Y	SBrkr	860	860	0	1720	0	0	2	1	3	1	Gd	7	Typ	0	NA	Attchd	2004	RFn	2	565	TA	TA	Y	0	70	0	0	0	0	NA	NA	NA	0	8	2006	WD	Normal	196500	4.094344562	9.362632182				1.945910149	0.693147181		4.248495242			7.745966692	9.362718052	0			0	2.645751311	0	8.366600265	0	0	1.414213562		0.198852931	0.122863371	0.194906849	0.258726133	0.182400639	0.042250078	Slab
59	60	RL	66	13682	Pave	NA	IR2	HLS	AllPub	CulDSac	Gtl	StoneBr	Norm	Norm	1Fam	2Story	10	5	2006	2006	Hip	CompShg	VinylSd	VinylSd	BrkFace	1031	Ex	TA	PConc	Ex	TA	Gd	Unf	0	Unf	0	1410	1410	GasA	Ex	Y	SBrkr	1426	1519	0	2945	0	0	3	1	3	1	Gd	10	Typ	1	Gd	BuiltIn	2006	Fin	3	641	TA	TA	Y	192	0	37	0	0	0	NA	NA	NA	0	10	2006	New	Partial	438780	4.094344562	9.523836379				2.302585093	1.098612289	5.257495372				7.745966692	9.523909465	0			0	3.16227766	13.85640646	0	0	0	1.732050808		0.065414873	0.038851581	0.290043664	0.152630854	0.312468334	0.140590695	Stone
60	20	RL	60	7200	Pave	NA	Reg	Bnk	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	1Story	5	7	1972	1972	Gable	CompShg	HdBoard	HdBoard	None	0	TA	TA	CBlock	TA	TA	Av	ALQ	632	Unf	0	148	780	GasA	Ex	Y	SBrkr	780	0	0	780	0	0	1	0	2	1	TA	4	Typ	0	NA	Detchd	1973	Unf	1	352	TA	TA	Y	196	0	0	0	0	0	NA	MnPrv	NA	0	1	2008	WD	Normal	124900	2.995732274	8.881836305	6.448889394			1.386294361	0	5.278114659				4.472135955	8.881975184	25.13961018			0	2	14	0	0	0	1		0.170207965	0.503696703	0.103854771	0.068285844	0.004832511	0.149122207	CBlock
61	20	RL	63	13072	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	SawyerW	RRAe	Norm	1Fam	1Story	6	5	2004	2004	Gable	CompShg	VinylSd	VinylSd	None	0	TA	TA	PConc	Gd	TA	No	ALQ	941	Unf	0	217	1158	GasA	Ex	Y	SBrkr	1158	0	0	1158	1	0	1	1	3	1	Gd	5	Typ	0	NA	Detchd	2006	Unf	2	576	TA	TA	Y	0	50	0	0	0	0	NA	NA	NA	0	5	2006	New	Partial	158000	2.995732274	9.478227817	6.84694314			1.609437912	0.693147181		3.912023005			4.472135955	9.478304314	30.6757233			0	2.236067978	0	7.071067812	0	0	1.414213562		0.085778149	0.336510905	0.236189649	0.052769231	0.005900748	0.282851319	CBlock
62	75	RM	60	7200	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	IDOTRR	Norm	Norm	1Fam	2.5Unf	5	7	1920	1996	Gable	CompShg	MetalSd	MetalSd	None	0	TA	TA	BrkTil	TA	Fa	No	Unf	0	Unf	0	530	530	GasA	TA	N	SBrkr	581	530	0	1111	0	0	1	0	3	1	Fa	6	Typ	0	NA	Detchd	1935	Unf	1	288	TA	TA	N	0	0	144	0	0	0	NA	NA	NA	0	3	2007	WD	Normal	101000	4.317488114	8.881836305				1.791759469	0					8.660254038	8.881975184	0			0	2.449489743	0	0	0	0	1		0.319675284	0.171566257	0.04963913	0.335952611	0.087542379	0.03562434	Slab
63	120	RL	44	6442	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	TwnhsE	1Story	8	5	2006	2006	Gable	CompShg	VinylSd	VinylSd	Stone	178	Gd	TA	PConc	Gd	Gd	Mn	GLQ	24	Unf	0	1346	1370	GasA	Ex	Y	SBrkr	1370	0	0	1370	0	0	2	0	2	1	Gd	6	Typ	1	Gd	Attchd	2006	RFn	2	484	TA	TA	Y	120	49	0	0	0	0	NA	NA	NA	0	10	2007	WD	Normal	202500	4.787491743	8.77059433	3.17805383			1.791759469	0.693147181	4.787491743	3.891820298			10.95445115	8.770749549	4.898979486			0	2.449489743	10.95445115	7	0	0	1.414213562		0.145762996	0.121331333	0.307284468	0.212340688	0.161989773	0.051290742	PConc
64	70	RM	50	10300	Pave	NA	IR1	Bnk	AllPub	Inside	Gtl	OldTown	RRAn	Feedr	1Fam	2Story	7	6	1921	1950	Gable	CompShg	Stucco	Stucco	None	0	TA	TA	BrkTil	TA	TA	No	Unf	0	Unf	0	576	576	GasA	Gd	Y	SBrkr	902	808	0	1710	0	0	2	0	3	1	TA	9	Typ	0	NA	Detchd	1990	Unf	2	480	TA	TA	Y	12	11	64	0	0	0	NA	GdPrv	NA	0	4	2010	WD	Normal	140000	4.248495242	9.239899174				2.197224577	0.693147181	2.48490665	2.397895273			8.366600265	9.239996257	0			0	3	3.464101615	3.31662479	0	0	1.414213562		0.16588272	0.066694388	0.100600359	0.263108252	0.336388995	0.067325286	Stone
65	60	RL	NA	9375	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	2Story	7	5	1997	1998	Gable	CompShg	VinylSd	VinylSd	BrkFace	573	TA	TA	PConc	Gd	TA	No	GLQ	739	Unf	0	318	1057	GasA	Ex	Y	SBrkr	1057	977	0	2034	1	0	2	1	3	1	Gd	8	Typ	0	NA	Attchd	1998	RFn	2	645	TA	TA	Y	576	36	0	0	0	0	NA	GdPrv	NA	0	2	2009	WD	Normal	219500	4.094344562	9.145801851	6.605297921			2.079441542	0.693147181	6.356107661	3.583518939			7.745966692	9.145908512	27.18455444			0	2.828427125	24	6	0	0	1.414213562		0.044382162	0.116687806	0.384054167	0.01118285	0.054174918	0.389518096	Wood
66	60	RL	76	9591	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NridgHt	Norm	Norm	1Fam	2Story	8	5	2004	2005	Gable	CompShg	VinylSd	VinylSd	BrkFace	344	Gd	TA	PConc	Ex	TA	Av	Unf	0	Unf	0	1143	1143	GasA	Ex	Y	SBrkr	1143	1330	0	2473	0	0	2	1	4	1	Gd	9	Typ	1	Gd	BuiltIn	2004	RFn	3	852	TA	TA	Y	192	151	0	0	0	0	NA	NA	NA	0	10	2007	WD	Normal	317000	4.094344562	9.168580438				2.197224577	1.098612289	5.257495372	5.017279837			7.745966692	9.168684697	0			0	3	13.85640646	12.28820573	0	0	1.732050808		0.041361029	0.028287438	0.516942912	0.040929803	0.346615343	0.025863475	PConc
67	20	RL	NA	19900	Pave	NA	Reg	Lvl	AllPub	Inside	Gtl	NAmes	PosA	Norm	1Fam	1Story	7	5	1970	1989	Gable	CompShg	Plywood	Plywood	BrkFace	287	TA	TA	CBlock	Gd	TA	Gd	GLQ	912	Unf	0	1035	1947	GasA	TA	Y	SBrkr	2207	0	0	2207	1	0	2	0	3	1	TA	7	Min1	1	Gd	Attchd	1970	RFn	2	576	TA	TA	Y	301	0	0	0	0	0	NA	NA	NA	0	7	2010	WD	Normal	180000	2.995732274	9.898475011	6.81563999			1.945910149	0.693147181	5.707110265				4.472135955	9.898525261	30.19933774			0	2.645751311	17.34935157	0	0	0	1.414213562		0.057960774	0.200799237	0.173122951	0.026105613	0.011418847	0.530592579	Wood
68	20	RL	72	10665	Pave	NA	IR1	Lvl	AllPub	Inside	Gtl	CollgCr	Norm	Norm	1Fam	1Story	7	5	2003	2003	Gable	CompShg	VinylSd	VinylSd	BrkFace	167	Gd	TA	PConc	Gd	TA	Av	GLQ	1013	Unf	0	440	1453	GasA	Ex	Y	SBrkr	1479	0	0	1479	1	0	2	0	3	1	Gd	7	Typ	0	NA	Attchd	2003	RFn	2	558	TA	TA	Y	144	29	0	0	0	0	NA	NA	NA	0	6	2007	WD	Normal	226000	2.995732274	9.274722631	6.920671504			1.945910149	0.693147181	4.9698133	3.36729583			4.472135955	9.274816391	31.82766093			0	2.645751311	12	5.385164807	0	0	1.414213562		0.064441906	0.197624199	0.200776051	0.02669193	0.014198853	0.496267062	Wood
